pr_articul,pr_categories,pr_header,pr_price,pr_stock,pr_url,pr_weight
"
                            164631001
                        ","Rohrverbindungen, Verschraubungen, ","
                    RJT SECHSKANTMUTTER 1"" 304 BL SF=51
                ","
                    Katalogpreis: 11,80 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/RJT-SECHSKANTMUTTER-1-304-BL-SF-51/164631001,"
            0.12 kg
        "
"
                            164631121
                        ","Rohrverbindungen, Verschraubungen, ","
                    RJT SECHSKANTMUTTER 1,5"" 304 BL SF=65
                ","
                    Katalogpreis: 15,80 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/RJT-SECHSKANTMUTTER-1-5-304-BL-SF-65/164631121,"
            0.211 kg
        "
"
                            164632121
                        ","Rohrverbindungen, Verschraubungen, ","
                    RJT SECHSKANTMUTTER 2,5"" 304 BL SF=92
                ","
                    Katalogpreis: 18,80 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/RJT-SECHSKANTMUTTER-2-5-304-BL-SF-92/164632121,"
            0.34 kg
        "
"
                            164632001
                        ","Rohrverbindungen, Verschraubungen, ","
                    RJT SECHSKANTMUTTER 2"" 304 BL SF=79
                ","
                    Katalogpreis: 17,90 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/RJT-SECHSKANTMUTTER-2-304-BL-SF-79/164632001,"
            0.294 kg
        "
"
                            163633003
                        ","Rohrverbindungen, Verschraubungen, ","
                    RJT BUNDSTUTZEN S 3"" 316L BL.
                ","
                    Katalogpreis: 14,90 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/RJT-BUNDSTUTZEN-S-3-316L-BL./163633003,"
            0.092 kg
        "
"
                            163634003
                        ","Rohrverbindungen, Verschraubungen, ","
                    RJT BUNDSTUTZEN S 4"" 316L BL.
                ","
                    Katalogpreis: 27,60 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/RJT-BUNDSTUTZEN-S-4-316L-BL./163634003,"
            0.161 kg
        "
"
                            164633001
                        ","Rohrverbindungen, Verschraubungen, ","
                    RJT SECHSKANTMUTTER 3"" 304 BL SF=105
                ","
                    Katalogpreis: 26,10 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/RJT-SECHSKANTMUTTER-3-304-BL-SF-105/164633001,"
            0.432 kg
        "
"
                            111200400200
                        ","Rohrverbindungen, Verschraubungen, ","
                    DICHTRING G MIT BUND DN40 NBR
                ","
                    Katalogpreis: 1,25 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DICHTRING-G-MIT-BUND-DN40-NBR/111200400200,"
            0.005 kg
        "
"
                            111200320400
                        ","Rohrverbindungen, Verschraubungen, ","
                    DICHTRING G MIT BUND DN32 FKM
                ","
                    Katalogpreis: 6,50 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DICHTRING-G-MIT-BUND-DN32-FKM/111200320400,"
            0.004 kg
        "
"
                            111200400100
                        ","Rohrverbindungen, Verschraubungen, ","
                    DICHTRING G MIT BUND DN40 VMQ
                ","
                    Katalogpreis: 1,55 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DICHTRING-G-MIT-BUND-DN40-VMQ/111200400100,"
            0.005 kg
        "
"
                            111200320300
                        ","Rohrverbindungen, Verschraubungen, ","
                    DICHTRING G MIT BUND DN32 EPDM
                ","
                    Katalogpreis: 1,25 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DICHTRING-G-MIT-BUND-DN32-EPDM/111200320300,"
            0.004 kg
        "
"
                            111200250400
                        ","Rohrverbindungen, Verschraubungen, ","
                    DICHTRING G MIT BUND DN25 FKM
                ","
                    Katalogpreis: 5,15 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DICHTRING-G-MIT-BUND-DN25-FKM/111200250400,"
            0.004 kg
        "
"
                            111200320200
                        ","Rohrverbindungen, Verschraubungen, ","
                    DICHTRING G MIT BUND DN32 NBR
                ","
                    Katalogpreis: 1,15 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DICHTRING-G-MIT-BUND-DN32-NBR/111200320200,"
            0.004 kg
        "
"
                            111200250300
                        ","Rohrverbindungen, Verschraubungen, ","
                    DICHTRING G MIT BUND DN25 EPDM
                ","
                    Katalogpreis: 1,20 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DICHTRING-G-MIT-BUND-DN25-EPDM/111200250300,"
            0.004 kg
        "
"
                            111200320100
                        ","Rohrverbindungen, Verschraubungen, ","
                    DICHTRING G MIT BUND DN32 VMQ
                ","
                    Katalogpreis: 1,35 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DICHTRING-G-MIT-BUND-DN32-VMQ/111200320100,"
            0.004 kg
        "
"
                            111200250200
                        ","Rohrverbindungen, Verschraubungen, ","
                    DICHTRING G MIT BUND DN25 NBR
                ","
                    Katalogpreis: 1,05 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DICHTRING-G-MIT-BUND-DN25-NBR/111200250200,"
            0.004 kg
        "
"
                            111100650100
                        ","Rohrverbindungen, Verschraubungen, ","
                    DICHTRING G HOCH DN65x8 VMQ
                ","
                    Katalogpreis: 8,00 €*
                ","
                    Derzeit nicht auf Lager.,
                    Bitte wenden Sie sich an Ihren zuständigen M&S Vertriebsmitarbeiter
                ",https://shop.ms-armaturen.de/DICHTRING-G-HOCH-DN65x8-VMQ/111100650100,"
            0.012 kg
        "
"
                            111100500400
                        ","Rohrverbindungen, Verschraubungen, ","
                    DICHTRING G HOCH DN50x8 FKM
                ","
                    Katalogpreis: 14,25 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DICHTRING-G-HOCH-DN50x8-FKM/111100500400,"
            0.009 kg
        "
"
                            111100500300
                        ","Rohrverbindungen, Verschraubungen, ","
                    DICHTRING G HOCH DN50x8 EPDM
                ","
                    Katalogpreis: 2,35 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DICHTRING-G-HOCH-DN50x8-EPDM/111100500300,"
            0.009 kg
        "
"
                            111100500200
                        ","Rohrverbindungen, Verschraubungen, ","
                    DICHTRING G HOCH DN50x8 NBR
                ","
                    Katalogpreis: 1,85 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DICHTRING-G-HOCH-DN50x8-NBR/111100500200,"
            0.009 kg
        "
"
                            111100400400
                        ","Rohrverbindungen, Verschraubungen, ","
                    DICHTRING G HOCH DN40x8 FKM
                ","
                    Katalogpreis: 12,95 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DICHTRING-G-HOCH-DN40x8-FKM/111100400400,"
            0.007 kg
        "
"
                            111100400300
                        ","Rohrverbindungen, Verschraubungen, ","
                    DICHTRING G HOCH DN40x8 EPDM
                ","
                    Katalogpreis: 2,10 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DICHTRING-G-HOCH-DN40x8-EPDM/111100400300,"
            0.007 kg
        "
"
                            111100400200
                        ","Rohrverbindungen, Verschraubungen, ","
                    DICHTRING G HOCH DN40x8 NBR
                ","
                    Katalogpreis: 2,00 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DICHTRING-G-HOCH-DN40x8-NBR/111100400200,"
            0.007 kg
        "
"
                            111100400100
                        ","Rohrverbindungen, Verschraubungen, ","
                    DICHTRING G HOCH DN40x8 VMQ
                ","
                    Katalogpreis: 7,90 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DICHTRING-G-HOCH-DN40x8-VMQ/111100400100,"
            0.007 kg
        "
"
                            111100320400
                        ","Rohrverbindungen, Verschraubungen, ","
                    DICHTRING G HOCH DN32x8 FKM
                ","
                    Katalogpreis: 11,50 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DICHTRING-G-HOCH-DN32x8-FKM/111100320400,"
            0.006 kg
        "
"
                            111100500100
                        ","Rohrverbindungen, Verschraubungen, ","
                    DICHTRING G HOCH DN50x8 VMQ
                ","
                    Katalogpreis: 6,95 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DICHTRING-G-HOCH-DN50x8-VMQ/111100500100,"
            0.009 kg
        "
"
                            111100320300
                        ","Rohrverbindungen, Verschraubungen, ","
                    DICHTRING G HOCH DN32x8 EPDM
                ","
                    Katalogpreis: 2,20 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DICHTRING-G-HOCH-DN32x8-EPDM/111100320300,"
            0.006 kg
        "
"
                            111100250400
                        ","Rohrverbindungen, Verschraubungen, ","
                    DICHTRING G HOCH DN25x8 FKM
                ","
                    Katalogpreis: 9,10 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DICHTRING-G-HOCH-DN25x8-FKM/111100250400,"
            0.005 kg
        "
"
                            111100320200
                        ","Rohrverbindungen, Verschraubungen, ","
                    DICHTRING G HOCH DN32x8 NBR
                ","
                    Katalogpreis: 1,80 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DICHTRING-G-HOCH-DN32x8-NBR/111100320200,"
            0.006 kg
        "
"
                            111100320100
                        ","Rohrverbindungen, Verschraubungen, ","
                    DICHTRING G HOCH DN32x8 VMQ
                ","
                    Katalogpreis: 4,80 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DICHTRING-G-HOCH-DN32x8-VMQ/111100320100,"
            0.006 kg
        "
"
                            111100250200
                        ","Rohrverbindungen, Verschraubungen, ","
                    DICHTRING G HOCH DN25x8 NBR
                ","
                    Katalogpreis: 1,70 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DICHTRING-G-HOCH-DN25x8-NBR/111100250200,"
            0.005 kg
        "
"
                            124020651040
                        ","Rohrverbindungen, Verschraubungen, ","
                    S-RED.-KEGELSTUTZEN DN 65-40 304 BL.
                ","
                    Katalogpreis: 25,45 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/S-RED.-KEGELSTUTZEN-DN-65-40-304-BL./124020651040,"
            0.435 kg
        "
"
                            124020503040
                        ","Rohrverbindungen, Verschraubungen, ","
                    S-RED.-KEGELSTUTZEN DN 50-40 316L BL.
                ","
                    Katalogpreis: 22,20 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/S-RED.-KEGELSTUTZEN-DN-50-40-316L-BL./124020503040,"
            0.227 kg
        "
"
                            111100250300
                        ","Rohrverbindungen, Verschraubungen, ","
                    DICHTRING G HOCH DN25x8 EPDM
                ","
                    Katalogpreis: 1,80 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DICHTRING-G-HOCH-DN25x8-EPDM/111100250300,"
            0.005 kg
        "
"
                            124020503032
                        ","Rohrverbindungen, Verschraubungen, ","
                    S-RED.-KEGELSTUTZEN DN 50-32 316L BL.
                ","
                    Katalogpreis: 25,95 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/S-RED.-KEGELSTUTZEN-DN-50-32-316L-BL./124020503032,"
            0.232 kg
        "
"
                            124020501040
                        ","Rohrverbindungen, Verschraubungen, ","
                    S-RED.-KEGELSTUTZEN DN 50-40 304 BL.
                ","
                    Katalogpreis: 16,35 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/S-RED.-KEGELSTUTZEN-DN-50-40-304-BL./124020501040,"
            0.219 kg
        "
"
                            124020403032
                        ","Rohrverbindungen, Verschraubungen, ","
                    S-RED.-KEGELSTUTZEN DN 40-32 316L BL.
                ","
                    Katalogpreis: 19,10 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/S-RED.-KEGELSTUTZEN-DN-40-32-316L-BL./124020403032,"
            0.146 kg
        "
"
                            124020501032
                        ","Rohrverbindungen, Verschraubungen, ","
                    S-RED.-KEGELSTUTZEN DN 50-32 304 BL.
                ","
                    Katalogpreis: 19,55 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/S-RED.-KEGELSTUTZEN-DN-50-32-304-BL./124020501032,"
            0.221 kg
        "
"
                            124020403025
                        ","Rohrverbindungen, Verschraubungen, ","
                    S-RED.-KEGELSTUTZEN DN 40-25 316L BL.
                ","
                    Katalogpreis: 19,10 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/S-RED.-KEGELSTUTZEN-DN-40-25-316L-BL./124020403025,"
            0.156 kg
        "
"
                            124020401032
                        ","Rohrverbindungen, Verschraubungen, ","
                    S-RED.-KEGELSTUTZEN DN 40-32 304 BL.
                ","
                    Katalogpreis: 14,50 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/S-RED.-KEGELSTUTZEN-DN-40-32-304-BL./124020401032,"
            0.142 kg
        "
"
                            124020401025
                        ","Rohrverbindungen, Verschraubungen, ","
                    S-RED.-KEGELSTUTZEN DN 40-25 304 BL.
                ","
                    Katalogpreis: 14,50 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/S-RED.-KEGELSTUTZEN-DN-40-25-304-BL./124020401025,"
            0.154 kg
        "
"
                            124020323020
                        ","Rohrverbindungen, Verschraubungen, ","
                    S-RED.-KEGELSTUTZEN DN 32-20 316L BL.
                ","
                    Katalogpreis: 23,05 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/S-RED.-KEGELSTUTZEN-DN-32-20-316L-BL./124020323020,"
            0.135 kg
        "
"
                            124020321025
                        ","Rohrverbindungen, Verschraubungen, ","
                    S-RED.-KEGELSTUTZEN DN 32-25 304 BL.
                ","
                    Katalogpreis: 15,25 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/S-RED.-KEGELSTUTZEN-DN-32-25-304-BL./124020321025,"
            0.117 kg
        "
"
                            124020321020
                        ","Rohrverbindungen, Verschraubungen, ","
                    S-RED.-KEGELSTUTZEN DN 32-20 304 BL.
                ","
                    Katalogpreis: 15,25 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/S-RED.-KEGELSTUTZEN-DN-32-20-304-BL./124020321020,"
            0.131 kg
        "
"
                            124020323025
                        ","Rohrverbindungen, Verschraubungen, ","
                    S-RED.-KEGELSTUTZEN DN 32-25 316L BL.
                ","
                    Katalogpreis: 23,05 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/S-RED.-KEGELSTUTZEN-DN-32-25-316L-BL./124020323025,"
            0.116 kg
        "
"
                            124020253020
                        ","Rohrverbindungen, Verschraubungen, ","
                    S-RED.-KEGELSTUTZEN DN 25-20 316L BL.
                ","
                    Katalogpreis: 19,65 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/S-RED.-KEGELSTUTZEN-DN-25-20-316L-BL./124020253020,"
            0.102 kg
        "
"
                            124020253015
                        ","Rohrverbindungen, Verschraubungen, ","
                    S-RED.-KEGELSTUTZEN DN 25-15 316L BL.
                ","
                    Katalogpreis: 19,50 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/S-RED.-KEGELSTUTZEN-DN-25-15-316L-BL./124020253015,"
            0.105 kg
        "
"
                            124020251020
                        ","Rohrverbindungen, Verschraubungen, ","
                    S-RED.-KEGELSTUTZEN DN 25-20 304 BL.
                ","
                    Katalogpreis: 14,25 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/S-RED.-KEGELSTUTZEN-DN-25-20-304-BL./124020251020,"
            0.102 kg
        "
"
                            124020251015
                        ","Rohrverbindungen, Verschraubungen, ","
                    S-RED.-KEGELSTUTZEN DN 25-15 304 BL.
                ","
                    Katalogpreis: 14,10 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/S-RED.-KEGELSTUTZEN-DN-25-15-304-BL./124020251015,"
            0.101 kg
        "
"
                            124020203015
                        ","Rohrverbindungen, Verschraubungen, ","
                    S-RED.-KEGELSTUTZEN DN 20-15 316L BL.
                ","
                    Katalogpreis: 19,90 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/S-RED.-KEGELSTUTZEN-DN-20-15-316L-BL./124020203015,"
            0.062 kg
        "
"
                            124020201015
                        ","Rohrverbindungen, Verschraubungen, ","
                    S-RED.-KEGELSTUTZEN DN 20-15 304 BL.
                ","
                    Katalogpreis: 14,35 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/S-RED.-KEGELSTUTZEN-DN-20-15-304-BL./124020201015,"
            0.063 kg
        "
"
                            124001003080
                        ","Rohrverbindungen, Verschraubungen, ","
                    W-RED.-KEGELSTUTZEN DN 100-80 316L BL.
                ","
                    Katalogpreis: 99,65 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/W-RED.-KEGELSTUTZEN-DN-100-80-316L-BL./124001003080,"
            0.89 kg
        "
"
                            124001003065
                        ","Rohrverbindungen, Verschraubungen, ","
                    W-RED.-KEGELSTUTZEN DN 100-65 316L BL.
                ","
                    Katalogpreis: 114,45 €*
                ","
                    Derzeit nicht auf Lager.,
                    Bitte wenden Sie sich an Ihren zuständigen M&S Vertriebsmitarbeiter
                ",https://shop.ms-armaturen.de/W-RED.-KEGELSTUTZEN-DN-100-65-316L-BL./124001003065,"
            1 kg
        "
"
                            124001001080
                        ","Rohrverbindungen, Verschraubungen, ","
                    W-RED.-KEGELSTUTZEN DN 100-80 304 BL.
                ","
                    Katalogpreis: 72,55 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/W-RED.-KEGELSTUTZEN-DN-100-80-304-BL./124001001080,"
            0.89 kg
        "
"
                            124001001065
                        ","Rohrverbindungen, Verschraubungen, ","
                    W-RED.-KEGELSTUTZEN DN 100-65 304 BL.
                ","
                    Katalogpreis: 82,45 €*
                ","
                    Derzeit nicht auf Lager.,
                    Bitte wenden Sie sich an Ihren zuständigen M&S Vertriebsmitarbeiter
                ",https://shop.ms-armaturen.de/W-RED.-KEGELSTUTZEN-DN-100-65-304-BL./124001001065,"
            1 kg
        "
"
                            124000803065
                        ","Rohrverbindungen, Verschraubungen, ","
                    W-RED.-KEGELSTUTZEN DN 80-65 316L BL.
                ","
                    Katalogpreis: 40,95 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/W-RED.-KEGELSTUTZEN-DN-80-65-316L-BL./124000803065,"
            0.54 kg
        "
"
                            158520763
                        ","Rohrverbindungen, Verschraubungen, ","
                    DS BUNDSTUTZEN S DN 76 316L BL.
                ","
                    Katalogpreis: 27,45 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DS-BUNDSTUTZEN-S-DN-76-316L-BL./158520763,"
            0.11 kg
        "
"
                            158520761
                        ","Rohrverbindungen, Verschraubungen, ","
                    DS BUNDSTUTZEN S DN 76 304 BL.
                ","
                    Katalogpreis: 17,85 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DS-BUNDSTUTZEN-S-DN-76-304-BL./158520761,"
            0.11 kg
        "
"
                            158520633
                        ","Rohrverbindungen, Verschraubungen, ","
                    DS BUNDSTUTZEN S DN 63,5 316L BL.
                ","
                    Katalogpreis: 20,55 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DS-BUNDSTUTZEN-S-DN-63-5-316L-BL./158520633,"
            0.106 kg
        "
"
                            158520631
                        ","Rohrverbindungen, Verschraubungen, ","
                    DS BUNDSTUTZEN S DN 63,5 304 BL.
                ","
                    Katalogpreis: 15,80 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DS-BUNDSTUTZEN-S-DN-63-5-304-BL./158520631,"
            0.1 kg
        "
"
                            158520513
                        ","Rohrverbindungen, Verschraubungen, ","
                    DS BUNDSTUTZEN S DN 51 316L BL.
                ","
                    Katalogpreis: 18,10 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DS-BUNDSTUTZEN-S-DN-51-316L-BL./158520513,"
            0.05 kg
        "
"
                            158520511
                        ","Rohrverbindungen, Verschraubungen, ","
                    DS BUNDSTUTZEN S DN 51 304 BL.
                ","
                    Katalogpreis: 10,40 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DS-BUNDSTUTZEN-S-DN-51-304-BL./158520511,"
            0.05 kg
        "
"
                            158520383
                        ","Rohrverbindungen, Verschraubungen, ","
                    DS BUNDSTUTZEN S DN 38 316L BL.
                ","
                    Katalogpreis: 15,55 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DS-BUNDSTUTZEN-S-DN-38-316L-BL./158520383,"
            0.03 kg
        "
"
                            158520381
                        ","Rohrverbindungen, Verschraubungen, ","
                    DS BUNDSTUTZEN S DN 38 304 BL.
                ","
                    Katalogpreis: 8,40 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DS-BUNDSTUTZEN-S-DN-38-304-BL./158520381,"
            0.03 kg
        "
"
                            158520253
                        ","Rohrverbindungen, Verschraubungen, ","
                    DS BUNDSTUTZEN S DN 25 316L BL.
                ","
                    Katalogpreis: 11,00 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DS-BUNDSTUTZEN-S-DN-25-316L-BL./158520253,"
            0.01 kg
        "
"
                            158520251
                        ","Rohrverbindungen, Verschraubungen, ","
                    DS BUNDSTUTZEN S DN 25 304 BL.
                ","
                    Katalogpreis: 6,70 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DS-BUNDSTUTZEN-S-DN-25-304-BL./158520251,"
            0.01 kg
        "
"
                            157521013
                        ","Rohrverbindungen, Verschraubungen, ","
                    DS GEWINDESTUTZEN S DN 101,6 316L BL.
                ","
                    Katalogpreis: 59,20 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DS-GEWINDESTUTZEN-S-DN-101-6-316L-BL./157521013,"
            0.701 kg
        "
"
                            157521011
                        ","Rohrverbindungen, Verschraubungen, ","
                    DS GEWINDESTUTZEN S DN 101,6 304 BL.
                ","
                    Katalogpreis: 29,85 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DS-GEWINDESTUTZEN-S-DN-101-6-304-BL./157521011,"
            0.68 kg
        "
"
                            157520763
                        ","Rohrverbindungen, Verschraubungen, ","
                    DS GEWINDESTUTZEN S DN 76 316L BL.
                ","
                    Katalogpreis: 37,20 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DS-GEWINDESTUTZEN-S-DN-76-316L-BL./157520763,"
            0.428 kg
        "
"
                            157520761
                        ","Rohrverbindungen, Verschraubungen, ","
                    DS GEWINDESTUTZEN S DN 76 304 BL.
                ","
                    Katalogpreis: 19,60 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DS-GEWINDESTUTZEN-S-DN-76-304-BL./157520761,"
            0.42 kg
        "
"
                            157520633
                        ","Rohrverbindungen, Verschraubungen, ","
                    DS GEWINDESTUTZEN S DN 63,5 316L BL.
                ","
                    Katalogpreis: 31,75 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DS-GEWINDESTUTZEN-S-DN-63-5-316L-BL./157520633,"
            0.337 kg
        "
"
                            157520631
                        ","Rohrverbindungen, Verschraubungen, ","
                    DS GEWINDESTUTZEN S DN 63,5 304 BL.
                ","
                    Katalogpreis: 16,80 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DS-GEWINDESTUTZEN-S-DN-63-5-304-BL./157520631,"
            0.34 kg
        "
"
                            157520513
                        ","Rohrverbindungen, Verschraubungen, ","
                    DS GEWINDESTUTZEN S DN 51 316L BL.
                ","
                    Katalogpreis: 21,35 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DS-GEWINDESTUTZEN-S-DN-51-316L-BL./157520513,"
            0.22 kg
        "
"
                            157520511
                        ","Rohrverbindungen, Verschraubungen, ","
                    DS GEWINDESTUTZEN S DN 51 304 BL.
                ","
                    Katalogpreis: 13,20 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DS-GEWINDESTUTZEN-S-DN-51-304-BL./157520511,"
            0.22 kg
        "
"
                            157520383
                        ","Rohrverbindungen, Verschraubungen, ","
                    DS GEWINDESTUTZEN S DN 38 316L BL.
                ","
                    Katalogpreis: 17,60 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DS-GEWINDESTUTZEN-S-DN-38-316L-BL./157520383,"
            0.14 kg
        "
"
                            157520253
                        ","Rohrverbindungen, Verschraubungen, ","
                    DS GEWINDESTUTZEN S DN 25 316L BL.
                ","
                    Katalogpreis: 14,65 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DS-GEWINDESTUTZEN-S-DN-25-316L-BL./157520253,"
            0.09 kg
        "
"
                            157520381
                        ","Rohrverbindungen, Verschraubungen, ","
                    DS GEWINDESTUTZEN S DN 38 304 BL.
                ","
                    Katalogpreis: 10,80 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DS-GEWINDESTUTZEN-S-DN-38-304-BL./157520381,"
            0.14 kg
        "
"
                            157520251
                        ","Rohrverbindungen, Verschraubungen, ","
                    DS GEWINDESTUTZEN S DN 25 304 BL.
                ","
                    Katalogpreis: 9,80 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DS-GEWINDESTUTZEN-S-DN-25-304-BL./157520251,"
            0.09 kg
        "
"
                            155414000200
                        ","Rohrverbindungen, Verschraubungen, ","
                    IDF DICHTUNG SWG (L-FORM) 4"" NBR
                ","
                    Katalogpreis: 0,00 €*
                ","
                    Derzeit nicht auf Lager.,
                    Bitte wenden Sie sich an Ihren zuständigen M&S Vertriebsmitarbeiter
                ",https://shop.ms-armaturen.de/IDF-DICHTUNG-SWG-L-FORM-4-NBR/155414000200,"
            0.016 kg
        "
"
                            155413000200
                        ","Rohrverbindungen, Verschraubungen, ","
                    IDF DICHTUNG ISO (L-FORM) 3"" NBR
                ","
                    Katalogpreis: 0,00 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/IDF-DICHTUNG-ISO-L-FORM-3-NBR/155413000200,"
            0.011 kg
        "
"
                            111100250100
                        ","Rohrverbindungen, Verschraubungen, ","
                    DICHTRING G HOCH DN25x8 VMQ
                ","
                    Katalogpreis: 3,90 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DICHTRING-G-HOCH-DN25x8-VMQ/111100250100,"
            0.005 kg
        "
"
                            111002000400
                        ","Rohrverbindungen, Verschraubungen, ","
                    DICHTRING G DN200 FKM
                ","
                    Katalogpreis: 101,35 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DICHTRING-G-DN200-FKM/111002000400,"
            0.036 kg
        "
"
                            111002000300
                        ","Rohrverbindungen, Verschraubungen, ","
                    DICHTRING G DN200 EPDM
                ","
                    Katalogpreis: 23,80 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DICHTRING-G-DN200-EPDM/111002000300,"
            0.036 kg
        "
"
                            111002000100
                        ","Rohrverbindungen, Verschraubungen, ","
                    DICHTRING G DN200 VMQ
                ","
                    Katalogpreis: 30,35 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DICHTRING-G-DN200-VMQ/111002000100,"
            0.036 kg
        "
"
                            111002000200
                        ","Rohrverbindungen, Verschraubungen, ","
                    DICHTRING G DN200 NBR
                ","
                    Katalogpreis: 20,65 €*
                ","
                    Auf Lager.
                ",https://shop.ms-armaturen.de/DICHTRING-G-DN200-NBR/111002000200,"
            0.036 kg
        "
